id,metanetx_id,name,id_kegg,name_kegg
HC01376,MNXM9096,S-(2-Methylbutanoyl)-dihydrolipoamide,C05118,S-(2-Methylbutanoyl)-dihydrolipoamide
HC01377,MNXM5589,S-(3-Methylbutanoyl)-dihydrolipoamide,C05119,S-(3-Methylbutanoyl)-dihydrolipoamide
HC01434,MNXM1289,Oxalatosuccinate(3-),C05379,Oxalosuccinate|Oxalosuccinic acid
HC01435,MNXM3480,3-Carboxy-1-hydroxypropyl-ThPP,C05381,3-Carboxy-1-hydroxypropyl-ThPP|Succinate semialdehyde-thiamin diphosphate
HC01440,MNXM4339,3-Keto-beta-D-galactose,C05394,3-Keto-beta-D-galactose
HC01441,MNXM163840,Lactose-6P,,
HC01444,MNXM54174,Galactosylglycerol,,
HC01446,MNXM36578,3-Ketolactose,C05403,3-Ketolactose
HC01459,MNXM827,"3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA",C05450,"3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA|3alpha,7alpha,12alpha,24zeta-Tetrahydroxy-5beta-cholestanoyl-CoA"
HC01501,MNXM323,Hydroxidodioxidosulfidosulfate(1-),C00320,Hyposulfite|Thiosulfate
HC01501,MNXM323,Hydroxidodioxidosulfidosulfate(1-),C05529,Thiosulfuric acid
HC01522,MNXM4270,Gentisate aldehyde,C05585,"2,5-Dihydroxybenzaldehyde|Gentisate aldehyde"
HC01577,MNXM11629,Gamma-Glutamyl-beta-cyanoalanine,C05711,gamma-Glutamyl-beta-cyanoalanine
HC01609,MNXM165232,Uroporphyrinogen I(8-),,
HC01651,MNXM53766,Formamidopyrimidine nucleoside triphosphate,C05922,Formamidopyrimidine nucleoside triphosphate
HC01652,MNXM2773,"2,5-Diaminopyrimidine nucleoside triphosphate",C05923,"2,5-Diaminopyrimidine nucleoside triphosphate"
HC01668,MNXM163561,Propinol adenylate,,
HC01672,MNXM4377,Acetyl adenylate,C05993,5'-Acetylphosphoadenosine|Acetyl adenylate
HC01700,MNXM8633,Gamma-Glutamyl-3-aminopropiononitrile,C06114,gamma-Glutamyl-3-aminopropiononitrile|gamma-Glutamyl-beta-aminopropiononitrile
HC01710,MNXM4269,"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)- amino-4-oxopyrimidine",C06148,"2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine"
HC01712,MNXM81222,S-Glutaryldihydrolipoamide,C06157,S-Glutaryldihydrolipoamide-E|[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine
HC01787,MNXM95193,Lepidimoide,,
HC01797,MNXM2964,Activated methyl group,C10905,Activated methyl group
HC01842,MNXM2261,Phosphodimethylethanolamine,C13482,Phosphodimethylethanolamine
HC02020,MNXM163779,Cholesterol-ester-palm,,
HC02021,MNXM164676,Cholesterol-ester-palmn,,
HC02023,MNXM163778,Cholesterol-ester-ol,,
HC02024,MNXM163777,Cholesterol-ester-lin,,
HC02025,MNXM164674,Cholesterol-ester-ala,,
HC02026,MNXM164675,Cholesterol-ester-gla,,
HC02027,MNXM163776,Cholesterol-ester-arach,,
HC02111,MNXM164571,ATP-energy,,
HC02112,MNXM163520,NADH-redox-potential,,
HC02113,MNXM163521,NADPH-redox-potential,,
HC02114,MNXM167729,FADH-redox-potential,,
HC02116,MNXM166880,Activated-sulphur,,
HC02119,MNXM166890,Adenosylmethioninamine-potential,,
HC02121,MNXM165122,S-(hydroxymethyl)glutathione(1-),,
HC02129,MNXM165176,THF-hexaglutamate,,
HC02136,MNXM164816,Glycogenin-G7G1,,
HC02154,MNXM164821,GM4-pool,,
HC02160,MNXM164819,GM2-pool,,
HC02161,MNXM164818,GM1-pool,,
HC02172,MNXM149,Zinc,C00038,Zinc cation|Zinc ion|Zn(II)|Zn2+
HC02180,MNXM87150,Thromboxane-b2,C05963,TXB2|Thromboxane B2
HC02187,MNXM690,Reverse-triiodthyronine,,
HC02191,MNXM886,Lithocholate,C03990,3alpha-Hydroxy-5beta-cholanate|3alpha-Hydroxy-5beta-cholanic acid|Lithocholate|Lithocholic acid
HC02192,MNXM2868,Taurolithocholate,C02592,Taurolithocholate|Taurolithocholic acid
HC02193,MNXM4602,Glycolithocholate,C15557,Glycolithocholate|Glycolithocholic acid
HC02194,MNXM146506,Ursodeoxycholate,C07880,"3alpha,7beta-Dihydroxy-5beta-cholan-24-oic acid|Actigall (TN)|Urso (TN)|Ursodeoxycholate|Ursodeoxycholic acid|Ursodeoxycholic acid (JP17/INN)|Ursodiol|Ursodiol (USP)"
HC02195,MNXM162420,Tauroursodeoxycholate,C16868,Tauroursodeoxycholic acid
HC02196,MNXM162410,Glycoursodeoxycholate,,
HC02197,MNXM4834,Sulfoglycolithocholate(2-),C11301,Glycolithocholate 3-sulfate|Sulfoglycolithocholate|Sulfolithocholylglycine
HC02198,MNXM162796,"2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate",,
HC02199,MNXM162246,Glutathionyl-leuc4,,
HC02200,MNXM162247,S-glutathionyl-2-4-dinitrobenzene,,
HC02201,MNXM162248,S-glutathionyl-ethacrynic-acid,,
HC02202,MNXM4788,Prostaglandin A1(1-),C04685,"(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate|PGA1|Prostaglandin A1"
HC02203,MNXM7702,Prostaglandin A2,C05953,Medullin|PGA2|Prostaglandin A2
HC02204,MNXM78287,Prostaglandin-b1,C00959,PGB1|Prostaglandin B1
HC02205,MNXM12766,Prostaglandin-b2,C05954,PGB2|Prostaglandin B2
HC02206,MNXM4789,Prostaglandin C1(1-),C04686,"(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate|Prostaglandin C1"
HC02207,MNXM7703,Prostaglandin-c2,C05955,PGC2|Prostaglandin C2
HC02208,MNXM78290,Prostaglandin-d1,C06438,Prostaglandin D1
HC02210,MNXM78292,Prostaglandin-d3,C13802,Prostaglandin D3
HC02213,MNXM78294,Prostaglandin E3,C06439,Prostaglandin E3
HC02214,MNXM78295,Prostaglandin-f1alpha,C06475,"(13E,15S)-9alpha,11alpha-9,11,15-Trihydroxyprost-13-en-1-oic acid|Prostaglandin F1alpha"
HC02216,MNXM78297,Prostaglandin-f2beta,C02314,"5-Heptenoic acid, 7-[3,5-dihydroxy-2(3-hydroxy-1-octenyl)cyclopentyl]-, stereoisomer|9beta,11alpha-PGF2a|9beta,11alpha-PGF2alpha|PGF2b|PGF2beta|Prosta-5,13-dien-1-oic acid, 9,11,15-trihydroxy-,(5Z,9beta,11alpha,13E,15S)-|Prostaglandin F2b|Prostaglandin F2beta"
HC02217,MNXM1337,Prostaglandin-g2,C05956,PGG2|Prostaglandin G2
HC02220,MNXM163000,Sulfochenodeoxycholate,,
HC02228,MNXM56351,Hexadecenal,C06123,2-trans-Hexadecenal|Hexadecenal
HC10859,MNXM162761,Malonyl-Carnitin,,
L2aadp,MNXM268,L 2 Aminoadipate,C00956,L-2-Aminoadipate|L-2-Aminoadipic acid|L-2-Aminohexanedioate|L-alpha-Aminoadipate|L-alpha-Aminoadipic acid
L2aadp6sa,MNXM89905,L 2 Aminoadipate 6 semialdehyde,C04076,(S)-2-Amino-6-oxohexanoate|2-Aminoadipate 6-semialdehyde|Allysine|L-2-Aminoadipate 6-semialdehyde|L-Allysine
L_alagly,MNXM15783,L alanylglycine,,
L_dpchrm,MNXM162849,L dpchrm,,
L_sergly,MNXM4644,L Serylglycine,,
L_thrgly,MNXM22061,Thr Gly,,
LalaDglu,MNXM3630,L-alanine-D-glutamate,C20957,L-Alanyl-D-glutamate
LalaDgluMdap,MNXM90242,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate",,
LalaDgluMdapDala,MNXM59271,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine",,
LalaLglu,MNXM4026,L-alanine-L-glutamate,C20958,L-Alanyl-L-glutamate
Larab,MNXM41339,Alpha L Arabinan,,
Largn,MNXM696,L-Arogenate,C00826,L-Arogenate|L-Arogenic acid|Pretyrosine
Lcyst,MNXM713,L-Cysteate,C00506,2-Amino-3-sulfopropionic acid|3-Sulfoalanine|L-Cysteate|L-Cysteic acid
Lfmkynr,MNXM1288,L Formylkynurenine,C02700,L-Formylkynurenine|N-Formyl-L-kynurenine|N-Formylkynurenine
Lglyald,MNXM7478,L Glyceraldehyde,C02426,"L-2,3-Dihydroxypropanal|L-2,3-Dihydroxypropionaldehyde|L-Aldotriose|L-Glyceraldehyde|L-Glycerose"
Lkynr,MNXM260,L Kynurenine,C00328,3-Anthraniloyl-L-alanine|L-Kynurenine
Lpipecol,MNXM684,L-Pipecolate,C00408,(S)-Piperidine-2-carboxylic acid|2-Piperidinecarboxylic acid|L-Pipecolate|Pipecolic acid|Pipecolinic acid
LptA,MNXM148424,Periplasmic lipid A binding protein,,
N1aspmd,MNXM501,N1-Acetylspermidine,C00612,N1-Acetylspermidine
N1sprm,MNXM600,N1 Acetylspermine,C02567,N1-Acetylspermine
NPmehis,MNXM3309,N pai Methyl L histidine,C01152,1-Methylhistidine|3-Methylhistidine|N(pi)-Methyl-L-histidine|N-pros-Methyl-L-histidine
Nacasp,MNXM2139,Nacasp,C01042,N-Acetyl-L-aspartate|N-Acetyl-L-aspartic acid
Nacsertn,MNXM164995,Nacsertn,,
Nbfortyr,MNXM147516,N N bisformyl dityrosine,,
Ncbmpts,MNXM1243,N-Carbamoylputrescine,C00436,N-Carbamoylputrescine
Ndmelys,MNXM92618,Ndmelys,,
Nforglu,MNXM1287,N-Formyl-L-glutamate,C01045,N-Formyl-L-glutamate
Nfortyr,MNXM63755,N Formyl L tyrosine,,
Nmelys,MNXM92378,Nmelys,,
Nmtrp,MNXM3055,N-Methyltryptophan,C02983,Abrine|L-Abrine|N-Methyl-L-tryptophane
Nmtrp,MNXM3055,N-Methyltryptophan,C16831,2-Methyl-L-tryptophan|L-2-Methyltryptophan
Ntmelys,MNXM91712,Ntmelys,,
OA_ST,MNXM146598,OA ST,,
PHB,MNXM148425,PHB granule,,
PIM1,MNXM162771,Phosphatidylinositol mannoside (tuberculosis),,
PIM2,MNXM107973,Phosphatidylinositol mannoside di-mannose (tuberculosis),,
PIM3,MNXM7657,Phosphatidylinositol mannoside tri-mannose (tuberculosis),,
PIM4,MNXM7656,Phosphatidylinositol mannoside tetra-mannose (tuberculosis),,
PIM5,MNXM7655,Phosphatidylinositol mannoside penta-mannose (tuberculosis),,
PIM6,MNXM76599,Phosphatidylinositol mannoside hexa-mannose (tuberculosis),,
Pald,MNXM803,Phosphonoacetaldehyde,C03167,2-Oxoethylphosphonate|2-Phosphonoacetaldehyde|Phosphonoacetaldehyde
R1coa_cho,MNXM162774,R group 1 Coenzyme A,,
R1coa_hs,MNXM5286,R1coa hs,,
R2coa_cho,MNXM162348,R group 2 Coenzyme A,,
R2coa_hs,MNXM2278,R2coa hs,,
R3coa_cho,MNXM162992,R group 3 Coenzyme A,,
R3coa_hs,MNXM6416,R3coa hs,,
R4coa_cho,MNXM162708,R group 4 Coenzyme A,,
R4coa_hs,MNXM4799,R4coa hs,,
R5coa_cho,MNXM162709,R group 5 Coenzyme A,,
R5coa_hs,MNXM4800,R5coa hs,,
R6coa_cho,MNXM165102,R group 6 Coenzyme A,,
R6coa_hs,MNXM12840,R6coa hs,,
R_3hcddec5ecoa,MNXM6020,(R)-Hydroxydodecanoyl-5-en-CoA,,
R_3hcmrs7ecoa,MNXM6018,(R)-3-hydroxy-cis-myristol-7-eoyl-CoA,,
R_3hdcoa,MNXM4928,(R)-Hydroxydecanoyl-CoA,,
R_3hddcoa,MNXM4926,(R)-3-Hydroxydodecanoyl-CoA,,
R_3hhcoa,MNXM4929,(R)-Hydroxyhexanoyl-CoA,,
R_3hmrscoa,MNXM162724,(R)-3-hydroxytetradecanoyl-coa,,
R_3hocoa,MNXM4930,(R)-Hydroxyoctanoyl-CoA,,
Rh2cit,MNXM4571,(R)-(homo)2citrate,C16583,"(R)-(Homo)2-citrate|(R)-2-Hydroxy-1,2,5-pentanetricarboxylate|(R)-2-Hydroxy-1,2,5-pentanetricarboxylic acid"
Rh3cit,MNXM4856,(R)-(homo)3citrate,C16598,"(R)-(Homo)3-citrate|(R)-2-Hydroxy-1,2,6-hexanetricarboxylate|(R)-2-Hydroxy-1,2,6-hexanetricarboxylic acid"
Rtotal,MNXM72,Rtotal,C00060,Carboxylate|Carboxylic acid|Monocarboxylate|R-COOH
Rtotal,MNXM72,Rtotal,C00162,Fatty acid
Rtotal,MNXM72,Rtotal,C02403,Alkanate|Alkane acid|Fatty acid anion
Rtotal2,MNXM72,Rtotal2,C00060,Carboxylate|Carboxylic acid|Monocarboxylate|R-COOH
Rtotal2,MNXM72,Rtotal2,C00162,Fatty acid
Rtotal2,MNXM72,Rtotal2,C02403,Alkanate|Alkane acid|Fatty acid anion
Rtotal2coa,MNXM4801,Rtotal2coa,,
Rtotal2crn,MNXM12496,Rtotal2crn,,
Rtotal3,MNXM72,Rtotal3,C00060,Carboxylate|Carboxylic acid|Monocarboxylate|R-COOH
Rtotal3,MNXM72,Rtotal3,C00162,Fatty acid
Rtotal3,MNXM72,Rtotal3,C02403,Alkanate|Alkane acid|Fatty acid anion
Rtotal3coa,MNXM4801,Rtotal3coa,,
Rtotal3crn,MNXM12496,Rtotal3crn,,
Rtotalcoa,MNXM4801,Rtotalcoa,,
Rtotalcrn,MNXM12496,Rtotalcrn,,
S2hglut,MNXM90068,(S)-2-Hydroxyglutarate,C03196,(S)-2-Hydroxyglutarate
SA_FREE_FA,MNXM92650,SA Free Fatty Acids,,
S_gtrdhdlp,MNXM81222,S-Glutaryldihydrolipoamide,C06157,S-Glutaryldihydrolipoamide-E|[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine
Ser_Gly_Ala_X_Gly,MNXM146222,Ser Gly FSLASH Ala X Gly,,
Ser_Thr,MNXM147296,Ser FSLASH Thr,,
Sfglutth,MNXM952,S-Formylglutathione,C01031,S-Formylglutathione
Shcit,MNXM147632,S-homocitrate,,
Sptmyn,MNXM12949,Spectinomycin,C02078,Adspec (TN)|Prospec (TN)|SPCM|Spectinomycin|Spectinomycin (INN)
Ssq23epx,MNXM130,S Squalene 2 3 epoxide,C01054,"(3S)-2,3-Epoxy-2,3-dihydrosqualene|(S)-2,3-Epoxysqualene|(S)-Squalene-2,3-epoxide|2,3-Oxidosqualene|Squalene 2,3-epoxide|Squalene 2,3-oxide"
Stmyn,MNXM1091,Streptomycin,C00413,SM|Streptomycin|Streptomycin (INN)|Streptomycin (TN)
T4hcinnm,MNXM505,Trans 4 Hydroxycinnamate,C00811,4-Coumarate|4-Hydroxycinnamate|4-Hydroxycinnamic acid|p-Coumaric acid|trans-4-Hydroxycinnamate|trans-p-Hydroxycinnamate
TM_GL1,MNXM148515,Thermotoga maritima glycolipid 1,,
TM_GL2,MNXM148516,Thermotoga maritima glycolipid 2,,
T_antigen,MNXM3928,T antigen,C04776,Peptide beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-L-serine|T antigen
T_antigen,MNXM3928,T antigen,C04750,Peptide beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-L-serine|T antigen
Tn_antigen,MNXM7559,Tn antigen,C04387,N-Acetyl-D-galactosaminyl-R|N-Acetyl-D-galactosaminyl-polypeptide|N-Acetyl-alpha-D-galactosaminyl-R|N-Acetyl-alpha-D-galactosaminyl-polypeptide|Tn antigen
Tyr_ggn,MNXM146651,Tyr ggn,,
aa,MNXM3208,Acrylamide,C01659,2-Propenamide|Acrylamide
aacald,MNXM2212,Aminoacetaldehyde,C06735,2-Aminoacetaldehyde|Aminoacetaldehyde
aacoa,MNXM133,Acetoacetyl-CoA,C00332,3-Acetoacetyl-CoA|Acetoacetyl coenzyme A|Acetoacetyl-CoA
aact,MNXM1106,Aminoacetone,C01888,1-Amino-2-propanone|Aminoacetone
abt,MNXM801,L Arabinitol,C00532,L-Arabinitol|L-Arabinol|L-Arabitol|L-Lyxitol
abt__D,MNXM1018,D-Arabitol,C01904,D-Arabinitol|D-Arabinol|D-Arabitol|D-Lyxitol
abt__L,MNXM801,L Arabinitol,C00532,L-Arabinitol|L-Arabinol|L-Arabitol|L-Lyxitol
ac,MNXM26,Acetate,C00033,"Acetasol (TN)|Acetate|Acetic acid|Acetic acid (JP17/NF)|Acetic acid, glacial (USP)|Ethanoic acid|Glacial acetic acid (JP17)"
acACP,MNXM1269,Acetyl-ACP,C03939,Acetyl-[acyl-carrier protein]
acac,MNXM154,Acetoacetate,C00164,3-Oxobutanoic acid|Acetoacetate|Acetoacetic acid|beta-Ketobutyric acid
acald,MNXM75,Acetaldehyde,C00084,Acetaldehyde|Ethanal
acamoxm,MNXM1872,N Acetyl L 2 amino 6 oxopimelate,C05539,L-2-Acetamido-6-oxoheptanedioate|L-2-Acetamido-6-oxopimelate|N-Acetyl-L-2-amino-6-oxopimelate
acanth,MNXM1939,N-Acetylanthranilate,C06332,2-(Acetylamino)-benzoic acid|N-Acetylanthranilate|N-Acetylanthranilic acid
acaro,MNXM2000,Alpha-Carotene,C05433,alpha-Carotene
accoa,MNXM21,Acetyl-CoA,C00024,Acetyl coenzyme A|Acetyl-CoA
aces,MNXM40073,Acetic ester,C01883,Acetic ester|Acetyl ester
acetol,MNXM1744,Acetol,C05235,1-Hydroxy-2-propanone|2-Ketopropyl alcohol|Acetol|Acetone alcohol|Hydroxyacetone|Methylketol|Pyruvic alcohol|Pyruvinalcohol
acetone,MNXM398,Acetone,C00207,2-Propanone|Acetone|Acetone (NF)|Acetone (TN)|Dimethyl ketone
acg5p,MNXM1384,N-Acetyl-L-glutamyl 5-phosphate,C04133,N-Acetyl-L-glutamate 5-phosphate|N-Acetyl-L-glutamyl 5-phosphate
acg5sa,MNXM1062,N-Acetyl-L-glutamate 5-semialdehyde,C01250,2-Acetamido-5-oxopentanoate|N-Acetyl-L-glutamate 5-semialdehyde
acgagbside_cho,MNXM163272,Alpha GalNAc globoside,,
acgagbside_hs,MNXM7051,Acgagbside hs,,
acgal,MNXM395,N-Acetyl-D-galactosamine,C01132,2-Acetamido-2-deoxy-D-galactose|N-Acetyl-D-chondrosamine|N-Acetyl-D-galactosamine
acgal1p,MNXM63469,N-Acetyl-D-galactosamine 1-phosphate,,
acgal6p,MNXM6346,N Acetyl D galactosamine 6 phosphate,C06376,N-Acetyl-D-galactosamine 6-phosphate
acgalfuc12gal14acglcgalgluside_cho,MNXM163978,(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1,,
acgalfuc12gal14acglcgalgluside_hs,MNXM9469,Acgalfuc12gal14acglcgalgluside hs,,
acgalfucgalacgalfuc12gal14acglcgalgluside_cho,MNXM41303,Type IIIA glycolipid,,
acgalfucgalacgalfuc12gal14acglcgalgluside_hs,MNXM9196,Acgalfucgalacgalfuc12gal14acglcgalgluside hs,,
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho,MNXM13383,Type IIIAb,,
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs,MNXM9197,Acgalfucgalacgalfucgalacglcgal14acglcgalgluside hs,,
acgalfucgalacglcgal14acglcgalgluside_cho,MNXM41056,(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1,,
acgalfucgalacglcgal14acglcgalgluside_hs,MNXM9472,Acgalfucgalacglcgal14acglcgalgluside hs,,
acgalfucgalacglcgalgluside_cho,MNXM41055,Type IA glycolipid,,
acgalfucgalacglcgalgluside_hs,MNXM41055,Type IA glycolipid,,
acgam,MNXM143,N-Acetyl-D-glucosamine,C00140,2-Acetamido-2-deoxy-D-glucose|GlcNAc|N-Acetyl-D-glucosamine|N-Acetylchitosamine
acgam1p,MNXM89939,N-Acetyl-D-glucosamine 1-phosphate,C04256,N-Acetyl-D-glucosamine 1-phosphate
acgam6p,MNXM63556,N-Acetyl-D-glucosamine 6-phosphate,C00357,N-Acetyl-D-glucosamine 6-phosphate
acgbgbside_cho,MNXM163763,Beta GalNAc globoside,,
acgbgbside_hs,MNXM7110,Acgbgbside hs,,
acglc13galacglcgal14acglcgalgluside_cho,MNXM9255,NLc7Cer,,
acglc13galacglcgal14acglcgalgluside_hs,MNXM12472,Acglc13galacglcgal14acglcgalgluside hs,,
acglc__D,MNXM90521,6-Acetyl-D-glucose,C02655,6-Acetyl-D-glucose
acglcgal14acglcgalgluside_cho,MNXM64809,NLc5Cer,,
acglcgal14acglcgalgluside_hs,MNXM12471,Acglcgal14acglcgalgluside hs,,
acglcgalacglcgal14acglcgalgluside_cho,MNXM163980,(Gal)3 (Glc)1 (GlcNAc)3 (Cer)1,,
acglcgalacglcgal14acglcgalgluside_hs,MNXM9475,Acglcgalacglcgal14acglcgalgluside hs,,
acglcgalgbside_cho,MNXM164802,GlcNAc-Gal globoside,,
acglcgalgbside_hs,MNXM11679,Acglcgalgbside hs,,
acglcgalgluside_cho,MNXM1575,N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide,C04845,"Ceramidetrihexoside|Ceramidetrisaccharide|GlcNAc-beta1->3Gal-beta1->4Glc-beta1->1'Cer|GlcNAc-beta1->3LacCer|Lactotriaosylceramide|Lactotriosylceramide|Lc3Cer|N-Acetyl-D-glucosaminyl-1,3-beta-D-galactocyl-1,4-beta-glucosyl-1,1'-beta-ceramide|N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide|N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide|N-Acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11)-ceramide"
acglcgalgluside_hs,MNXM91342,Acglcgalgluside hs,,
acglu,MNXM730,N-Acetyl-L-glutamate,C00624,N-Acetyl-L-glutamate|N-Acetyl-L-glutamic acid
acgpail_cho,MNXM92477,6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol(1-),,
acgpail_hs,MNXM999,Acgpail hs,C01288,6-(N-Acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol|N-Acetyl-D-glucosaminylphosphatidylinositol
ach,MNXM793,Ach,C01996,Acetylcholine|O-Acetylcholine
achms,MNXM699,O Acetyl L homoserine,C01077,O-Acetyl-L-homoserine|O-Acetylhomoserine
acmalt,MNXM3135,Acetyl-maltose,C02130,6-O-Acetyl-alpha-D-glucopyranosyl-(1->4)-D-glucose|Acetyl-maltose
acmam,MNXM12354,N-Acetyl-D-muramoate,,
acmama,MNXM4053,N-Acetyl-D-muramoyl-L-alanine,,
acmana,MNXM2403,N-Acetyl-D-mannosamine,C00645,2-Acetamido-2-deoxy-D-mannose|N-Acetyl-D-mannosamine
acmanap,MNXM4708,N-Acetyl-D-mannosamine 6-phosphate,C04257,N-Acetyl-D-mannosamine 6-phosphate|N-Acetylmannosamine 6-phosphate
acmum,MNXM2263,N-Acetylmuramate,C02713,N-Acetyl-D-muramoate|N-Acetylmuramate|N-Acetylmuramic acid
acmum6p,MNXM90332,N-acetylmuramate 6-phosphate,C16698,MurNAc 6-phosphate|N-Acetylmuramate 6-phosphate|N-Acetylmuramic acid 6-phosphate
acn13acngalgbside_cho,MNXM163578,"Sialyl (1,3) sialyl (2,6) galactosylgloboside",,
acn13acngalgbside_hs,MNXM9107,Acn13acngalgbside hs,,
acn23acngalgbside_cho,MNXM163579,"Sialyl (2,3) sialyl (2,6) galactosylgloboside",,
acn23acngalgbside_hs,MNXM9108,Acn23acngalgbside hs,,
acnacngal14acglcgalgluside_cho,MNXM13366,"3',8'-LD1",,
acnacngal14acglcgalgluside_hs,MNXM8082,Acnacngal14acglcgalgluside hs,,
acnacngalgbside_cho,MNXM163357,Disialyl galactosylgloboside,,
acnacngalgbside_hs,MNXM8553,Acnacngalgbside hs,,
acnam,MNXM227,N-Acetylneuraminate,C00270,"5-Acetamido-3,5-dideoxy-D-glycero-D-galacto-2-nonulosonic acid|N-Acetylneuraminate|N-Acetylneuraminic acid|Neu5Ac"
acnamp,MNXM164499,Acnamp,,
acngal14acglcgalgluside_cho,MNXM3537,Alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-),C04936,"3'-LM1|IV3-a-Neu5Ac-nLc4Cer|Neu5Ac-alpha2->3Gal-beta1->4GlcNAc-beta1->3Gal-beta1->4Glc-beta1->1'Cer|Sialyl-3-paragloboside|alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide|snLc4Cer"
acngal14acglcgalgluside_hs,MNXM9109,Acngal14acglcgalgluside hs,,
acngalacglcgal14acglcgalgluside_cho,MNXM41533,VI3NeuAc-nLc6Cer,,
acngalacglcgal14acglcgalgluside_hs,MNXM9231,Acngalacglcgal14acglcgalgluside hs,,
acngalacglcgalgluside_cho,MNXM41010,(Gal)3 (Glc)1 (GlcNAc)1 (Cer)1,,
acngalacglcgalgluside_hs,MNXM41010,(Gal)3 (Glc)1 (GlcNAc)1 (Cer)1,,
acngalgbside_cho,MNXM163580,Sialyl galactosylgloboside,,
acngalgbside_hs,MNXM7769,Acngalgbside hs,,
acoa,MNXM44,Acyl-CoA,C00040,Acyl coenzyme A|Acyl-CoA
acolipa,MNXM37330,4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A,,
acon5m,MNXM17444,E 3 carboxyl 2 pentenedioate 5 methyl ester,,
acon_C,MNXM813,Cis-Aconitate,C00417,cis-Aconitate|cis-Aconitic acid
acon_T,MNXM1388,Trans-Aconitate,C02341,trans-Aconitate|trans-Aconitic acid
aconm,MNXM3742,E-3-carboxy-2-pentenedioate 6-methyl ester,C11514,(E)-3-(Methoxycarbonyl)pent-2-enedioate
acorn,MNXM817,N2-Acetyl-L-ornithine,C00437,N-Acetylornithine|N2-Acetyl-L-ornithine
acrn,MNXM1028,O Acetylcarnitine,C02571,O-Acetyl-L-carnitine|O-Acetylcarnitine
acryl,MNXM1368,Acrylate,C00511,2-Propenoic acid|Acrylate|Acrylic acid|Propenoate|Vinylformic acid
acser,MNXM418,O-Acetyl-L-serine,C00979,O-Acetyl-L-serine|O3-Acetyl-L-serine
actACP,MNXM1223,Acetoacetyl-ACP,C05744,Acetoacetyl-[acp]|Acetoacetyl-[acyl-carrier protein]
actn__R,MNXM664,R Acetoin,C00810,(R)-2-Acetoin|(R)-3-Hydroxy-2-butanone|(R)-3-Hydroxybutan-2-one|(R)-Acetoin|(R)-Dimethylketol
actp,MNXM280,Acetyl phosphate,C00227,Acetyl phosphate
acybut,MNXM6272,Gamma Amino gamma cyanobutanoate,C05715,4-Amino-4-cyanobutanoic acid|gamma-Amino-gamma-cyanobutanoate
acysbmn,MNXM7016,Acetyl-cystine-bimane,,
ad,MNXM4428,Acetamide,C06244,Acetamide
adcob1nda,MNXM147427,Adenosyl-cobyrinate-a-c-diamide,,
adcobdam,MNXM92085,Adenosyl cobyrinate diamide,,
adcobhex,MNXM877,Adenosyl-cobyric acid,C06507,Adenosyl cobyrinate hexaamide|Adenosylcobyric acid
adcobn,MNXM148036,Adenosylcobyric-acid,,
